,ward,district,date_day,date_year,charge_1_type,race_BLACK,race_WHITE HISPANIC,race_BLACK HISPANIC,race_WHITE,race_ASIAN / PACIFIC ISLANDER,race_UNKNOWN / REFUSED,race_AMER INDIAN / ALASKAN NATIVE
31906,7,004,26,2017,M,1,0,0,0,0,0,0
31907,24,011,25,2017,F,1,0,0,0,0,0,0
31908,34,022,14,2017,M,1,0,0,0,0,0,0
31909,5,003,27,2017,M,1,0,0,0,0,0,0
31910,30,025,26,2017,M,1,0,0,0,0,0,0
31911,6,006,10,2017,F,1,0,0,0,0,0,0
31912,24,010,8,2017,M,1,0,0,0,0,0,0
31913,49,024,27,2017,M,1,0,0,0,0,0,0
31914,10,004,5,2017,M,0,1,0,0,0,0,0
31915,24,011,25,2017,M,1,0,0,0,0,0,0
31916,36,025,24,2017,F,0,1,0,0,0,0,0
31917,24,010,10,2017,M,1,0,0,0,0,0,0
31918,40,024,9,2017,M,0,1,0,0,0,0,0
31919,37,025,28,2017,M,1,0,0,0,0,0,0
31920,23,008,25,2017,M,1,0,0,0,0,0,0
31921,18,008,14,2017,M,1,0,0,0,0,0,0
31922,7,003,1,2017,M,1,0,0,0,0,0,0
31923,22,010,9,2017,M,0,1,0,0,0,0,0
31924,1,014,3,2017,F,1,0,0,0,0,0,0
31925,21,022,14,2017,M,1,0,0,0,0,0,0
31926,21,006,10,2017,F,1,0,0,0,0,0,0
31927,28,015,4,2017,M,1,0,0,0,0,0,0
31928,35,025,28,2017,M,0,1,0,0,0,0,0
31929,27,011,11,2017,F,1,0,0,0,0,0,0
31930,27,011,29,2017,M,1,0,0,0,0,0,0
31931,22,010,21,2017,M,0,1,0,0,0,0,0
31932,9,005,31,2017,M,1,0,0,0,0,0,0
31933,32,019,17,2017,M,0,0,0,1,0,0,0
31934,18,006,25,2017,M,1,0,0,0,0,0,0
31935,15,008,8,2017,O,0,1,0,0,0,0,0
31936,9,005,6,2017,O,1,0,0,0,0,0,0
31937,6,003,12,2017,F,1,0,0,0,0,0,0
31938,21,006,29,2017,M,1,0,0,0,0,0,0
31939,35,014,29,2017,F,0,1,0,0,0,0,0
31940,42,018,2,2017,M,0,0,0,1,0,0,0
31941,7,004,8,2017,O,0,1,0,0,0,0,0
31942,28,010,6,2017,F,0,1,0,0,0,0,0
31943,31,025,12,2017,M,0,1,0,0,0,0,0
31944,9,005,4,2017,M,1,0,0,0,0,0,0
31945,41,016,16,2017,M,1,0,0,0,0,0,0
31946,8,006,25,2017,M,1,0,0,0,0,0,0
31947,42,018,7,2017,M,1,0,0,0,0,0,0
31948,24,010,25,2017,F,1,0,0,0,0,0,0
31949,34,005,24,2017,M,1,0,0,0,0,0,0
31950,14,009,8,2017,F,0,1,0,0,0,0,0
31951,16,009,17,2017,M,0,1,0,0,0,0,0
31952,20,003,5,2017,M,1,0,0,0,0,0,0
31953,12,010,5,2022,F,0,0,1,0,0,0,0
31954,49,024,6,2017,F,0,1,0,0,0,0,0
31955,24,010,14,2017,M,1,0,0,0,0,0,0
31956,39,017,29,2017,M,0,0,0,1,0,0,0
31957,31,025,7,2017,M,0,1,0,0,0,0,0
31958,49,024,27,2017,F,1,0,0,0,0,0,0
31959,28,011,3,2017,F,1,0,0,0,0,0,0
31960,49,024,5,2017,M,1,0,0,0,0,0,0
31961,42,001,11,2017,F,1,0,0,0,0,0,0
31962,26,014,18,2017,F,0,1,0,0,0,0,0
31963,15,007,4,2017,M,1,0,0,0,0,0,0
31964,6,007,7,2017,M,1,0,0,0,0,0,0
31965,47,019,23,2017,M,0,0,0,1,0,0,0
31966,47,019,23,2017,M,0,1,0,0,0,0,0
31967,47,019,23,2017,M,0,0,0,1,0,0,0
31968,34,005,23,2017,M,1,0,0,0,0,0,0
31969,32,019,20,2017,M,0,0,0,1,0,0,0
31970,28,011,22,2017,F,1,0,0,0,0,0,0
31971,28,011,22,2017,F,1,0,0,0,0,0,0
31972,5,003,24,2017,M,1,0,0,0,0,0,0
31973,27,011,26,2017,O,1,0,0,0,0,0,0
31974,27,011,26,2017,F,1,0,0,0,0,0,0
31975,27,011,26,2017,F,0,1,0,0,0,0,0
31976,16,007,19,2017,F,1,0,0,0,0,0,0
31977,36,016,21,2017,M,0,1,0,0,0,0,0
31978,28,011,18,2017,M,1,0,0,0,0,0,0
31979,17,006,30,2017,M,1,0,0,0,0,0,0
31980,24,011,24,2017,M,1,0,0,0,0,0,0
31981,42,018,27,2017,M,1,0,0,0,0,0,0
31982,42,001,27,2017,M,1,0,0,0,0,0,0
31983,29,015,16,2017,M,0,1,0,0,0,0,0
31984,50,024,27,2017,F,0,0,0,1,0,0,0
31985,32,014,23,2017,M,1,0,0,0,0,0,0
31986,32,014,23,2017,M,0,1,0,0,0,0,0
31987,37,015,26,2017,O,1,0,0,0,0,0,0
31988,5,003,2,2017,M,1,0,0,0,0,0,0
31989,12,009,5,2022,F,0,1,0,0,0,0,0
31990,12,009,5,2022,F,0,1,0,0,0,0,0
31991,7,004,25,2017,O,1,0,0,0,0,0,0
31992,28,011,27,2017,F,1,0,0,0,0,0,0
31993,37,011,6,2017,M,0,0,1,0,0,0,0
31994,7,004,15,2019,M,1,0,0,0,0,0,0
31995,46,019,18,2017,F,0,0,0,1,0,0,0
31996,28,011,24,2017,F,1,0,0,0,0,0,0
31997,50,024,3,2017,M,0,0,0,0,1,0,0
31998,10,004,22,2017,M,0,1,0,0,0,0,0
31999,10,004,22,2017,M,0,0,0,1,0,0,0
32000,10,004,22,2017,M,0,0,0,1,0,0,0
32001,10,004,22,2017,M,0,0,0,1,0,0,0
32002,21,022,19,2017,F,1,0,0,0,0,0,0
32003,21,022,19,2017,F,1,0,0,0,0,0,0
32004,24,011,28,2017,O,1,0,0,0,0,0,0
32005,2,001,20,2017,F,0,0,0,1,0,0,0
32006,7,004,25,2017,M,1,0,0,0,0,0,0
32007,20,003,18,2017,M,1,0,0,0,0,0,0
32008,32,014,28,2017,F,0,1,0,0,0,0,0
32009,34,022,28,2017,F,1,0,0,0,0,0,0
32010,15,008,25,2017,O,0,1,0,0,0,0,0
32011,42,018,3,2017,F,0,1,0,0,0,0,0
32012,24,010,17,2017,M,1,0,0,0,0,0,0
32013,24,010,17,2017,F,1,0,0,0,0,0,0
32014,23,008,16,2017,M,0,1,0,0,0,0,0
32015,28,011,5,2022,O,1,0,0,0,0,0,0
32016,2,012,21,2017,M,1,0,0,0,0,0,0
32017,2,012,21,2017,M,1,0,0,0,0,0,0
32018,49,024,19,2017,M,1,0,0,0,0,0,0
32019,49,024,19,2017,M,1,0,0,0,0,0,0
32020,49,024,19,2017,M,1,0,0,0,0,0,0
32021,49,024,19,2017,M,1,0,0,0,0,0,0
32022,30,025,3,2017,M,0,1,0,0,0,0,0
32023,27,025,22,2017,M,1,0,0,0,0,0,0
32024,9,005,25,2017,M,1,0,0,0,0,0,0
32025,7,003,23,2017,M,1,0,0,0,0,0,0
32026,7,003,23,2017,M,1,0,0,0,0,0,0
32027,12,009,18,2017,F,0,1,0,0,0,0,0
32028,28,011,27,2017,O,1,0,0,0,0,0,0
32029,28,011,27,2017,F,1,0,0,0,0,0,0
32030,40,020,21,2017,M,0,1,0,0,0,0,0
32031,37,025,26,2017,F,0,1,0,0,0,0,0
32032,17,006,18,2017,M,1,0,0,0,0,0,0
32033,31,025,18,2017,F,1,0,0,0,0,0,0
32034,1,014,28,2017,F,0,0,1,0,0,0,0
32035,39,017,19,2017,M,0,1,0,0,0,0,0
32036,20,007,1,2017,M,1,0,0,0,0,0,0
32037,2,001,1,2017,F,1,0,0,0,0,0,0
32038,34,005,25,2017,M,1,0,0,0,0,0,0
32039,6,006,26,2017,F,1,0,0,0,0,0,0
32040,15,007,23,2017,F,1,0,0,0,0,0,0
32041,15,007,23,2017,O,1,0,0,0,0,0,0
32042,42,001,23,2018,M,1,0,0,0,0,0,0
32043,42,001,23,2018,M,1,0,0,0,0,0,0
32044,28,011,19,2017,M,1,0,0,0,0,0,0
32045,42,018,19,2017,M,1,0,0,0,0,0,0
32046,42,018,19,2017,M,1,0,0,0,0,0,0
32047,28,011,22,2017,F,1,0,0,0,0,0,0
32048,28,011,22,2017,F,1,0,0,0,0,0,0
32049,6,006,17,2017,M,1,0,0,0,0,0,0
32050,42,001,5,2022,M,1,0,0,0,0,0,0
32051,42,001,21,2017,F,1,0,0,0,0,0,0
32052,26,025,29,2017,F,0,1,0,0,0,0,0
32053,25,010,23,2017,M,0,1,0,0,0,0,0
32054,25,010,23,2017,F,0,1,0,0,0,0,0
32055,21,022,28,2017,F,0,1,0,0,0,0,0
32056,8,004,2,2017,M,1,0,0,0,0,0,0
32057,8,004,2,2017,M,1,0,0,0,0,0,0
32058,17,006,27,2017,M,1,0,0,0,0,0,0
32059,28,015,23,2017,M,1,0,0,0,0,0,0
32060,42,001,2,2017,F,1,0,0,0,0,0,0
32061,28,011,28,2017,M,1,0,0,0,0,0,0
32062,27,011,30,2017,F,1,0,0,0,0,0,0
32063,27,018,5,2022,M,1,0,0,0,0,0,0
32064,3,002,30,2017,F,1,0,0,0,0,0,0
32065,38,016,23,2017,M,0,0,0,1,0,0,0
32066,24,010,18,2017,F,1,0,0,0,0,0,0
32067,37,025,24,2017,M,0,1,0,0,0,0,0
32068,17,006,1,2017,M,1,0,0,0,0,0,0
32069,28,011,9,2017,M,1,0,0,0,0,0,0
32070,42,018,20,2017,M,1,0,0,0,0,0,0
32071,1,014,30,2017,M,0,0,0,1,0,0,0
32072,20,009,21,2017,F,0,1,0,0,0,0,0
32073,1,014,26,2017,M,0,1,0,0,0,0,0
32074,1,014,20,2018,O,0,1,0,0,0,0,0
32075,24,010,17,2017,M,1,0,0,0,0,0,0
32076,34,022,26,2017,M,1,0,0,0,0,0,0
32077,27,012,18,2017,M,1,0,0,0,0,0,0
32078,21,006,18,2017,M,1,0,0,0,0,0,0
32079,16,007,14,2017,F,1,0,0,0,0,0,0
32080,16,007,25,2017,F,1,0,0,0,0,0,0
32081,2,012,29,2017,M,1,0,0,0,0,0,0
32082,6,005,23,2017,M,1,0,0,0,0,0,0
32083,2,012,17,2017,M,0,1,0,0,0,0,0
32084,6,003,19,2017,M,1,0,0,0,0,0,0
32085,28,011,13,2022,M,1,0,0,0,0,0,0
32086,14,009,17,2017,M,0,0,0,1,0,0,0
32087,50,024,22,2017,F,0,1,0,0,0,0,0
32088,50,024,22,2017,F,0,1,0,0,0,0,0
32089,28,015,21,2017,M,1,0,0,0,0,0,0
32090,40,020,20,2017,M,0,0,0,1,0,0,0
32091,1,014,16,2017,M,0,1,0,0,0,0,0
32092,34,022,21,2017,F,1,0,0,0,0,0,0
32093,20,003,24,2017,M,1,0,0,0,0,0,0
32094,29,015,22,2017,F,1,0,0,0,0,0,0
32095,29,015,22,2017,M,1,0,0,0,0,0,0
32096,27,011,3,2017,F,1,0,0,0,0,0,0
32097,17,008,18,2017,M,0,1,0,0,0,0,0
32098,28,011,18,2017,F,1,0,0,0,0,0,0
32099,21,006,30,2017,M,1,0,0,0,0,0,0
32100,37,025,2,2017,M,1,0,0,0,0,0,0
32101,15,008,17,2017,F,1,0,0,0,0,0,0
32102,7,004,19,2017,F,1,0,0,0,0,0,0
32103,24,010,2,2017,F,0,1,0,0,0,0,0
32104,9,005,16,2017,O,1,0,0,0,0,0,0
32105,37,025,30,2017,M,1,0,0,0,0,0,0
32106,42,018,24,2017,F,1,0,0,0,0,0,0
32107,42,018,24,2017,F,1,0,0,0,0,0,0
32108,9,005,26,2017,M,1,0,0,0,0,0,0
32109,8,006,1,2017,M,1,0,0,0,0,0,0
32110,21,006,21,2017,F,1,0,0,0,0,0,0
32111,28,010,27,2017,F,1,0,0,0,0,0,0
32112,28,010,27,2017,F,1,0,0,0,0,0,0
32113,9,005,3,2017,M,1,0,0,0,0,0,0
32114,15,008,27,2017,F,0,1,0,0,0,0,0
32115,3,001,21,2017,M,1,0,0,0,0,0,0
32116,2,001,20,2017,F,1,0,0,0,0,0,0
32117,6,006,28,2017,M,1,0,0,0,0,0,0
32118,6,006,28,2017,O,1,0,0,0,0,0,0
32119,17,007,21,2017,M,1,0,0,0,0,0,0
32120,17,007,21,2017,O,1,0,0,0,0,0,0
32121,17,007,21,2017,M,1,0,0,0,0,0,0
32122,17,007,21,2017,F,1,0,0,0,0,0,0
32123,17,007,21,2017,F,1,0,0,0,0,0,0
32124,35,014,25,2017,M,0,1,0,0,0,0,0
32125,24,010,25,2017,F,1,0,0,0,0,0,0
32126,21,022,24,2017,M,1,0,0,0,0,0,0
32127,44,019,20,2017,M,0,0,0,1,0,0,0
32128,18,008,3,2017,F,1,0,0,0,0,0,0
32129,27,011,24,2017,M,1,0,0,0,0,0,0
32130,44,019,28,2017,M,0,0,0,1,0,0,0
32131,44,019,28,2017,M,0,0,0,1,0,0,0
32132,46,020,30,2017,M,0,1,0,0,0,0,0
32133,26,025,20,2017,M,0,1,0,0,0,0,0
32134,26,025,10,2017,F,0,1,0,0,0,0,0
32135,16,007,2,2017,F,1,0,0,0,0,0,0
32136,16,007,2,2017,F,1,0,0,0,0,0,0
32137,6,003,25,2017,M,1,0,0,0,0,0,0
32138,24,011,17,2017,F,1,0,0,0,0,0,0
32139,24,011,17,2017,F,1,0,0,0,0,0,0
32140,28,011,3,2017,F,1,0,0,0,0,0,0
32141,12,009,21,2017,O,1,0,0,0,0,0,0
32142,36,016,28,2017,M,0,0,0,1,0,0,0
32143,36,016,28,2017,M,0,0,0,1,0,0,0
32144,42,018,13,2022,M,0,0,0,1,0,0,0
32145,29,015,21,2017,M,1,0,0,0,0,0,0
32146,22,010,20,2017,F,0,0,0,1,0,0,0
32147,22,010,20,2017,F,1,0,0,0,0,0,0
32148,2,001,17,2017,O,1,0,0,0,0,0,0
32149,38,016,25,2017,M,1,0,0,0,0,0,0
32150,16,007,26,2017,F,1,0,0,0,0,0,0
32151,22,010,4,2017,M,0,1,0,0,0,0,0
32152,42,018,2,2017,M,1,0,0,0,0,0,0
32153,3,009,27,2017,M,1,0,0,0,0,0,0
32154,24,010,2,2017,F,1,0,0,0,0,0,0
32155,22,010,21,2017,M,0,1,0,0,0,0,0
32156,15,007,3,2017,M,0,1,0,0,0,0,0
32157,14,009,28,2017,M,0,1,0,0,0,0,0
32158,14,009,28,2017,M,0,1,0,0,0,0,0
32159,14,009,28,2017,M,0,1,0,0,0,0,0
32160,14,009,28,2017,M,0,1,0,0,0,0,0
32161,14,009,28,2017,M,0,1,0,0,0,0,0
32162,14,009,28,2017,M,0,1,0,0,0,0,0
32163,14,009,28,2017,M,0,1,0,0,0,0,0
32164,24,010,4,2017,F,0,1,0,0,0,0,0
32165,34,005,28,2017,M,1,0,0,0,0,0,0
32166,28,011,21,2017,F,1,0,0,0,0,0,0
32167,15,008,29,2017,F,0,1,0,0,0,0,0
32168,19,022,17,2017,M,0,0,0,1,0,0,0
32169,21,006,3,2017,M,1,0,0,0,0,0,0
32170,27,025,16,2017,F,1,0,0,0,0,0,0
32171,31,025,26,2017,F,0,0,0,1,0,0,0
32172,21,006,2,2017,M,1,0,0,0,0,0,0
32173,10,004,22,2017,M,1,0,0,0,0,0,0
32174,27,011,7,2017,F,1,0,0,0,0,0,0
32175,15,007,25,2017,F,1,0,0,0,0,0,0
32176,15,007,25,2017,F,1,0,0,0,0,0,0
32177,15,007,25,2017,O,1,0,0,0,0,0,0
32178,28,011,20,2017,F,1,0,0,0,0,0,0
32179,42,001,3,2017,F,1,0,0,0,0,0,0
32180,42,001,10,2017,F,1,0,0,0,0,0,0
32181,15,007,18,2017,M,1,0,0,0,0,0,0
32182,18,006,9,2017,M,1,0,0,0,0,0,0
32183,3,009,20,2017,M,1,0,0,0,0,0,0
32184,28,015,20,2017,M,1,0,0,0,0,0,0
32185,28,015,20,2017,M,1,0,0,0,0,0,0
32186,21,006,1,2017,M,1,0,0,0,0,0,0
32187,9,005,21,2017,M,1,0,0,0,0,0,0
32188,17,006,23,2017,F,1,0,0,0,0,0,0
32189,28,011,25,2017,M,1,0,0,0,0,0,0
32190,20,003,25,2017,M,1,0,0,0,0,0,0
32191,2,012,29,2017,M,0,1,0,0,0,0,0
32192,9,005,22,2017,M,1,0,0,0,0,0,0
32193,20,003,12,2017,M,1,0,0,0,0,0,0
32194,24,011,24,2017,F,0,0,0,1,0,0,0
32195,28,015,19,2017,M,1,0,0,0,0,0,0
32196,24,015,27,2017,M,1,0,0,0,0,0,0
32197,27,012,11,2017,O,0,0,0,1,0,0,0
32198,34,022,29,2017,F,1,0,0,0,0,0,0
32199,37,015,25,2017,M,1,0,0,0,0,0,0
32200,15,008,24,2017,M,1,0,0,0,0,0,0
32201,15,008,24,2017,M,1,0,0,0,0,0,0
32202,30,017,25,2017,M,1,0,0,0,0,0,0
32203,42,018,28,2017,M,1,0,0,0,0,0,0
32204,22,010,22,2017,M,0,1,0,0,0,0,0
32205,3,002,25,2017,M,1,0,0,0,0,0,0
32206,11,009,19,2017,F,1,0,0,0,0,0,0
32207,42,001,30,2017,M,1,0,0,0,0,0,0
32208,41,016,17,2017,M,0,0,0,1,0,0,0
32209,15,007,28,2017,F,1,0,0,0,0,0,0
32210,31,025,23,2017,M,0,0,0,1,0,0,0
32211,24,010,2,2017,M,1,0,0,0,0,0,0
32212,12,009,21,2017,M,0,1,0,0,0,0,0
32213,28,015,19,2017,O,1,0,0,0,0,0,0
32214,22,010,27,2017,M,0,1,0,0,0,0,0
32215,6,007,22,2017,M,1,0,0,0,0,0,0
32216,24,011,2,2017,O,1,0,0,0,0,0,0
32217,17,007,24,2017,M,1,0,0,0,0,0,0
32218,17,007,24,2017,M,1,0,0,0,0,0,0
32219,17,007,24,2017,M,1,0,0,0,0,0,0
32220,1,014,27,2017,M,0,0,0,1,0,0,0
32221,28,015,1,2017,M,1,0,0,0,0,0,0
32222,40,024,30,2017,M,0,1,0,0,0,0,0
32223,6,006,19,2017,F,1,0,0,0,0,0,0
32224,3,001,3,2017,F,1,0,0,0,0,0,0
32225,12,009,28,2017,F,1,0,0,0,0,0,0
32226,44,019,29,2017,M,1,0,0,0,0,0,0
32227,38,016,29,2017,M,1,0,0,0,0,0,0
32228,48,020,28,2018,F,1,0,0,0,0,0,0
32229,20,003,26,2017,F,1,0,0,0,0,0,0
32230,28,011,17,2017,F,1,0,0,0,0,0,0
32231,28,011,17,2017,F,1,0,0,0,0,0,0
32232,8,004,24,2017,F,1,0,0,0,0,0,0
32233,17,007,22,2017,O,1,0,0,0,0,0,0
32234,17,007,22,2017,O,1,0,0,0,0,0,0
32235,48,020,1,2017,F,1,0,0,0,0,0,0
32236,27,012,20,2017,F,0,0,0,1,0,0,0
32237,15,008,30,2017,F,1,0,0,0,0,0,0
32238,15,008,30,2017,F,1,0,0,0,0,0,0
32239,3,002,2,2017,F,1,0,0,0,0,0,0
32240,1,012,29,2017,M,0,1,0,0,0,0,0
32241,46,019,18,2017,M,1,0,0,0,0,0,0
32242,2,001,3,2017,M,0,0,0,1,0,0,0
32243,7,004,18,2017,M,1,0,0,0,0,0,0
32244,28,011,3,2017,F,1,0,0,0,0,0,0
32245,21,006,1,2017,M,1,0,0,0,0,0,0
32246,39,017,4,2017,M,0,1,0,0,0,0,0
32247,46,019,22,2017,M,1,0,0,0,0,0,0
32248,22,010,27,2017,F,1,0,0,0,0,0,0
32249,22,010,27,2017,F,1,0,0,0,0,0,0
32250,48,020,19,2017,M,0,1,0,0,0,0,0
32251,49,024,22,2017,M,1,0,0,0,0,0,0
32252,21,006,1,2017,F,0,0,0,1,0,0,0
32253,24,010,19,2017,F,1,0,0,0,0,0,0
32254,28,011,20,2017,O,1,0,0,0,0,0,0
32255,34,005,27,2017,F,1,0,0,0,0,0,0
32256,9,005,20,2017,M,1,0,0,0,0,0,0
32257,24,011,28,2017,O,1,0,0,0,0,0,0
32258,24,011,28,2017,O,1,0,0,0,0,0,0
32259,24,011,28,2017,O,1,0,0,0,0,0,0
32260,24,011,28,2017,O,1,0,0,0,0,0,0
32261,17,007,1,2017,M,1,0,0,0,0,0,0
32262,7,004,3,2017,M,1,0,0,0,0,0,0
32263,2,012,26,2017,F,1,0,0,0,0,0,0
32264,2,012,26,2017,O,1,0,0,0,0,0,0
32265,2,001,23,2017,M,1,0,0,0,0,0,0
32266,45,016,28,2017,M,0,1,0,0,0,0,0
32267,11,009,28,2017,M,0,0,0,1,0,0,0
32268,2,011,25,2017,M,1,0,0,0,0,0,0
32269,21,006,30,2017,M,1,0,0,0,0,0,0
32270,44,019,20,2017,M,0,0,0,1,0,0,0
32271,20,009,18,2017,M,0,1,0,0,0,0,0
32272,37,011,25,2017,F,1,0,0,0,0,0,0
32273,9,005,28,2017,M,1,0,0,0,0,0,0
32274,28,011,17,2017,F,1,0,0,0,0,0,0
32275,49,024,21,2017,M,1,0,0,0,0,0,0
32276,49,024,21,2017,M,1,0,0,0,0,0,0
32277,49,024,21,2017,M,1,0,0,0,0,0,0
32278,49,024,21,2017,M,1,0,0,0,0,0,0
32279,49,024,21,2017,M,1,0,0,0,0,0,0
32280,49,024,21,2017,M,1,0,0,0,0,0,0
32281,9,005,28,2017,F,1,0,0,0,0,0,0
32282,27,018,27,2017,M,1,0,0,0,0,0,0
32283,6,003,19,2017,M,1,0,0,0,0,0,0
32284,3,002,28,2017,M,1,0,0,0,0,0,0
32285,12,009,23,2017,M,1,0,0,0,0,0,0
32286,14,008,27,2017,M,1,0,0,0,0,0,0
32287,26,014,25,2017,F,0,0,0,1,0,0,0
32288,26,014,25,2017,F,0,0,0,1,0,0,0
32289,34,005,1,2017,M,1,0,0,0,0,0,0
32290,34,005,1,2017,M,1,0,0,0,0,0,0
32291,34,005,1,2017,M,1,0,0,0,0,0,0
32292,24,010,24,2017,F,1,0,0,0,0,0,0
32293,12,010,12,2017,M,0,0,0,1,0,0,0
32294,28,011,28,2017,F,1,0,0,0,0,0,0
32295,6,007,3,2017,M,1,0,0,0,0,0,0
32296,44,019,19,2017,M,1,0,0,0,0,0,0
32297,45,017,29,2017,M,1,0,0,0,0,0,0
32298,15,008,26,2017,M,1,0,0,0,0,0,0
32299,15,008,26,2017,M,1,0,0,0,0,0,0
32300,36,016,23,2017,F,0,0,0,1,0,0,0
32301,41,016,17,2017,M,1,0,0,0,0,0,0
32302,16,009,16,2017,O,1,0,0,0,0,0,0
32303,21,022,21,2017,M,1,0,0,0,0,0,0
32304,37,025,28,2017,M,1,0,0,0,0,0,0
32305,37,025,28,2017,M,1,0,0,0,0,0,0
32306,2,001,22,2017,M,1,0,0,0,0,0,0
32307,21,006,24,2017,M,1,0,0,0,0,0,0
32308,27,012,20,2017,M,1,0,0,0,0,0,0
32309,16,009,5,2018,M,1,0,0,0,0,0,0
32310,42,018,23,2017,M,1,0,0,0,0,0,0
32311,11,009,20,2017,M,0,1,0,0,0,0,0
32312,2,011,16,2017,F,1,0,0,0,0,0,0
32313,17,007,19,2017,M,1,0,0,0,0,0,0
32314,9,005,22,2017,M,1,0,0,0,0,0,0
32315,21,022,23,2017,F,1,0,0,0,0,0,0
32316,14,008,24,2017,M,0,1,0,0,0,0,0
32317,3,002,22,2017,F,1,0,0,0,0,0,0
32318,17,007,20,2017,F,1,0,0,0,0,0,0
32319,10,004,1,2017,M,1,0,0,0,0,0,0
32320,4,002,18,2017,M,1,0,0,0,0,0,0
32321,9,005,21,2017,F,0,1,0,0,0,0,0
32322,27,011,28,2017,M,1,0,0,0,0,0,0
32323,28,015,30,2017,F,1,0,0,0,0,0,0
32324,28,015,30,2017,O,1,0,0,0,0,0,0
32325,1,012,3,2017,F,1,0,0,0,0,0,0
32326,11,009,2,2017,M,0,1,0,0,0,0,0
32327,16,007,30,2017,F,1,0,0,0,0,0,0
32328,16,007,30,2017,M,1,0,0,0,0,0,0
32329,12,009,29,2017,F,0,1,0,0,0,0,0
32330,1,019,17,2017,M,0,0,0,1,0,0,0
32331,20,009,26,2017,O,0,1,0,0,0,0,0
32332,21,006,26,2017,M,1,0,0,0,0,0,0
32333,8,006,24,2017,M,1,0,0,0,0,0,0
32334,21,022,17,2017,M,1,0,0,0,0,0,0
32335,26,014,27,2017,M,0,1,0,0,0,0,0
32336,18,006,24,2017,M,1,0,0,0,0,0,0
32337,18,006,24,2017,M,1,0,0,0,0,0,0
32338,18,006,24,2017,M,1,0,0,0,0,0,0
32339,28,011,16,2017,M,1,0,0,0,0,0,0
32340,28,011,16,2017,F,1,0,0,0,0,0,0
32341,28,011,16,2017,M,1,0,0,0,0,0,0
32342,28,011,16,2017,M,1,0,0,0,0,0,0
32343,28,011,16,2017,M,1,0,0,0,0,0,0
32344,28,011,16,2017,M,1,0,0,0,0,0,0
32345,7,004,30,2017,F,1,0,0,0,0,0,0
32346,20,003,25,2017,F,1,0,0,0,0,0,0
32347,9,005,1,2017,F,1,0,0,0,0,0,0
32348,24,010,3,2017,F,1,0,0,0,0,0,0
32349,1,014,3,2017,M,0,1,0,0,0,0,0
32350,1,014,3,2017,M,0,1,0,0,0,0,0
32351,24,010,16,2017,F,1,0,0,0,0,0,0
32352,27,012,2,2017,M,1,0,0,0,0,0,0
32353,4,002,28,2017,M,1,0,0,0,0,0,0
32354,32,018,21,2017,M,1,0,0,0,0,0,0
32355,27,011,25,2017,M,1,0,0,0,0,0,0
32356,31,025,16,2017,M,0,1,0,0,0,0,0
32357,17,007,9,2017,M,1,0,0,0,0,0,0
32358,44,019,26,2017,M,0,1,0,0,0,0,0
32359,2,012,26,2017,M,1,0,0,0,0,0,0
32360,2,012,26,2017,M,1,0,0,0,0,0,0
32361,2,012,26,2017,M,0,0,1,0,0,0,0
32362,6,006,30,2017,M,1,0,0,0,0,0,0
32363,9,005,6,2017,M,1,0,0,0,0,0,0
32364,21,006,26,2017,F,1,0,0,0,0,0,0
32365,8,004,18,2017,M,1,0,0,0,0,0,0
32366,23,008,2,2017,F,0,1,0,0,0,0,0
32367,49,024,28,2017,M,0,0,0,1,0,0,0
32368,1,019,17,2017,M,1,0,0,0,0,0,0
32369,22,010,23,2017,M,0,1,0,0,0,0,0
32370,31,025,3,2017,M,0,1,0,0,0,0,0
32371,3,002,22,2017,F,1,0,0,0,0,0,0
32372,42,018,29,2017,M,1,0,0,0,0,0,0
32373,28,011,5,2017,M,1,0,0,0,0,0,0
32374,27,011,27,2017,F,1,0,0,0,0,0,0
32375,18,008,26,2017,M,1,0,0,0,0,0,0
32376,42,001,6,2017,M,1,0,0,0,0,0,0
32377,42,001,13,2017,O,1,0,0,0,0,0,0
32378,24,010,26,2017,F,0,0,0,1,0,0,0
32379,28,011,19,2017,F,1,0,0,0,0,0,0
32380,6,003,2,2017,F,1,0,0,0,0,0,0
32381,6,003,13,2017,F,1,0,0,0,0,0,0
32382,50,024,23,2017,F,0,0,0,1,0,0,0
32383,3,002,18,2017,M,1,0,0,0,0,0,0
32384,27,012,21,2017,F,1,0,0,0,0,0,0
32385,42,001,21,2017,M,1,0,0,0,0,0,0
32386,31,025,23,2017,M,0,1,0,0,0,0,0
32387,21,006,28,2017,M,1,0,0,0,0,0,0
32388,44,019,18,2017,M,1,0,0,0,0,0,0
32389,44,019,18,2017,M,1,0,0,0,0,0,0
32390,9,005,24,2017,F,1,0,0,0,0,0,0
32391,11,009,27,2017,M,0,0,0,0,1,0,0
32392,42,001,22,2017,M,1,0,0,0,0,0,0
32393,7,004,26,2017,M,1,0,0,0,0,0,0
32394,7,004,26,2017,F,1,0,0,0,0,0,0
32395,37,025,19,2017,F,1,0,0,0,0,0,0
32396,37,025,19,2017,F,1,0,0,0,0,0,0
32397,3,001,3,2017,M,1,0,0,0,0,0,0
32398,24,011,29,2017,M,1,0,0,0,0,0,0
32399,24,011,29,2017,M,1,0,0,0,0,0,0
32400,17,006,18,2017,F,1,0,0,0,0,0,0
